"","MMDH_LINKED_ID_VALIDATOR","MMDH_RICHNESS","MMDH_RICHNESS_SCORE","MMDH_EPT_RICH","MMDH_EPT_SCORE","MMDH_HBI_INDEX","MMDH_HBI_SCORE","MMDH_SHANNON","MMDH_SHANNON_SCORE","MMDH_BIO_ASMT_PROFILE_SCORE","MMDH_PCT_MODEL_AFFINITY","MMDH_PCT_MODEL_AFFINITY_SCORE","MMDH_NUTRIENT_BIOTIC_INDEX_P","MMDH_NBI_P_SCORE","MMDH_NCO_RICH","MMDH_NCO_RICH_SCORE","MMDH_PCT_DOMINANCE_3","MMDH_PCT_DOMINANCE_3_SCORE","MSSIH_BIOSAMPLE_COLLECT_METHOD_NUM","MSSIH_EVENT_SMAS_HISTORY_ID","MSSIH_EVENT_SMAS_SAMPLE_DATE","MSSIH_REPLICATE","MSSIH_TAXONOMIST","MSSIH_TOTAL_INDIV_CNT_NOTE","MSSIH_BIOSAMPLE_COLLECT_METHOD","MSSIH_TOTAL_INDIV_CNT"
"7950","13-MNGO-4.8_20020911_1_1",18,4.85,3,3.61,7.74,3.45,NA,NA,3.46,49,4.92,7.82,0.45,NA,NA,NA,NA,1,"13-MNGO-4.8",2002-09-11,1,"SBU",NA,"Kick: Standard",100
"7951","13-MNGO-4.8_20030826_1_1",23,6.47,7,5.91,5.3,6.5,NA,NA,6.35,67,7.79,5.97,5.08,NA,NA,NA,NA,1,"13-MNGO-4.8",2003-08-26,1,"SBU",NA,"Kick: Standard",100
"7952","13-MNGO-4.8_20120731_1_1",18,4.85,8,6.36,5.42,6.35,NA,NA,5.07,38,3.15,6.14,4.65,NA,NA,NA,NA,1,"13-MNGO-4.8",2012-07-31,1,"WAA",NA,"Kick: Standard",100
"7953","13-MNGO_N-0.8_20120912_1_1",29,8.33,10,7.27,4.99,6.89,NA,NA,6.98,56,6.13,5.49,6.27,NA,NA,NA,NA,1,"13-MNGO_N-0.8",2012-09-12,1,"SBU",NA,"Kick: Standard",100
"7954","13-MNGO_S-1.1_20120912_1_1",18,4.85,6,5.45,5.25,6.56,NA,NA,5.88,55,5.97,5.37,6.57,NA,NA,NA,NA,1,"13-MNGO_S-1.1",2012-09-12,1,"SBU",NA,"Kick: Standard",100
"7955","13-MONH-0.4_19860617_1_1",10,2.31,0,0,9.75,0.42,NA,NA,1.68,20,0,5.73,5.67,NA,NA,NA,NA,1,"13-MONH-0.4",1986-06-17,1,"SBU",NA,"Kick: Standard",100
"7956","13-MONH-0.4_19920827_1_1",20,5.59,3,3.61,5.76,5.93,NA,NA,4.32,49,4.92,7.37,1.57,NA,NA,NA,NA,1,"13-MONH-0.4",1992-08-27,1,"SBU",NA,"Kick: Standard",100
"7957","13-MONH-0.4_20040729_1_1",11,2.79,5,4.72,5.5,6.25,NA,NA,4.85,52,5.48,5.99,5.02,NA,NA,NA,NA,1,"13-MONH-0.4",2004-07-29,1,"SBU",NA,"Kick: Standard",100
"7958","13-MONH-0.4_20120908_1_1",16,4.26,6,5.45,5.19,6.64,NA,NA,5.71,59,6.61,5.77,5.58,NA,NA,NA,NA,1,"13-MONH-0.4",2012-09-08,1,"WAA",NA,"Kick: Standard",100
"7959","13-MONH-0.4_20170802_1_1",16,4.26,7,5.91,5.36,6.42,NA,NA,5.66,77,8.75,6.82,2.95,NA,NA,NA,NA,1,"13-MONH-0.4",2017-08-02,1,NA,NA,"Kick: Standard",100
"7960","13-MONH-0.4_20170802_1_2",18,4.85,5,4.72,5.15,6.69,NA,NA,5.41,67,7.79,6.8,3,NA,NA,NA,NA,1,"13-MONH-0.4",2017-08-02,2,NA,NA,"Kick: Standard",100
"7961","13-MONH-0.4_20170802_1_3",19,5.29,6,5.45,5.14,6.7,NA,NA,6.07,84,9.42,6.61,3.47,NA,NA,NA,NA,1,"13-MONH-0.4",2017-08-02,3,NA,NA,"Kick: Standard",100
"7962","13-MONH-0.4_20170802_1_4",19,5.29,8,6.36,5.17,6.66,NA,NA,5.99,73,8.37,6.69,3.27,NA,NA,NA,NA,1,"13-MONH-0.4",2017-08-02,4,NA,NA,"Kick: Standard",100
"7963","13-MONH-0.4_20180827_1_1",17,4.56,7,5.91,5.15,6.69,NA,NA,5.54,59,6.61,6.43,3.93,NA,NA,NA,NA,1,"13-MONH-0.4",2018-08-27,1,NA,NA,"Kick: Standard",100
"7964","13-MONH-0.4_20180827_1_2",12,3.09,5,4.72,5.16,6.68,NA,NA,4.94,55,5.97,6.3,4.25,NA,NA,NA,NA,1,"13-MONH-0.4",2018-08-27,2,NA,NA,"Kick: Standard",100
"7965","13-MONH-0.4_20180827_1_3",17,4.56,7,5.91,5.17,6.66,NA,NA,6,85,9.52,6.65,3.37,NA,NA,NA,NA,1,"13-MONH-0.4",2018-08-27,3,NA,NA,"Kick: Standard",100
"7966","13-MONH-0.4_20180827_1_4",14,3.68,5,4.72,4.96,6.92,NA,NA,4.92,57,6.29,6.8,3,NA,NA,NA,NA,1,"13-MONH-0.4",2018-08-27,4,NA,NA,"Kick: Standard",100
"7967","13-MONH-2.1_19860617_1_1",7,1.15,0,0,9.88,0.2,NA,NA,0.67,14,0,7.2,2,NA,NA,NA,NA,1,"13-MONH-2.1",1986-06-17,1,"SBU",NA,"Kick: Standard",100
"7968","13-MONH-2.1_19920827_1_1",18,4.85,3,3.61,6.58,4.9,NA,NA,4.23,52,5.48,7.07,2.32,NA,NA,NA,NA,1,"13-MONH-2.1",1992-08-27,1,"SBU",NA,"Kick: Standard",100
"7969","13-MONH-2.1_20040729_1_1",16,4.26,4,4.17,5.88,5.78,NA,NA,4.29,42,3.79,6.61,3.47,NA,NA,NA,NA,1,"13-MONH-2.1",2004-07-29,1,"SBU",NA,"Kick: Standard",100
"7970","13-MONH-2.1_20080722_1_1",19,5.29,3,3.61,5.78,5.9,NA,NA,4.05,40,3.47,7.2,2,NA,NA,NA,NA,1,"13-MONH-2.1",2008-07-22,1,"SBU",NA,"Kick: Standard",100
"7971","13-MONH-3.5_19860617_1_1",7,1.15,0,0,9.22,1.3,NA,NA,1.12,35,2.66,7.81,0.48,NA,NA,NA,NA,1,"13-MONH-3.5",1986-06-17,1,"SBU",NA,"Kick: Standard",100
"7972","13-MONH-3.5_19920827_1_1",18,4.85,2,3.06,6.24,5.32,NA,NA,4.08,47,4.6,6.97,2.58,NA,NA,NA,NA,1,"13-MONH-3.5",1992-08-27,1,"SBU",NA,"Kick: Standard",100
"7973","13-MONH-3.5_20040729_1_1",18,4.85,6,5.45,6.06,5.55,NA,NA,4.67,51,5.32,7.12,2.2,NA,NA,NA,NA,1,"13-MONH-3.5",2004-07-29,1,"SBU",NA,"Kick: Standard",100
"7974","13-MONH-4.1_19860617_1_1",9,1.92,1,1.25,8.88,1.87,NA,NA,1.77,29,1.55,7.1,2.25,NA,NA,NA,NA,1,"13-MONH-4.1",1986-06-17,1,"SBU",NA,"Kick: Standard",100
"7975","13-MONH-4.1_19920827_1_1",19,5.29,2,3.06,6.78,4.65,NA,NA,3.97,43,3.95,6.84,2.9,NA,NA,NA,NA,1,"13-MONH-4.1",1992-08-27,1,"SBU",NA,"Kick: Standard",100
"7976","13-MONH-4.1_20170726_1_1",19,5.29,3,3.61,5.77,5.91,NA,NA,4.41,54,5.81,7.42,1.45,NA,NA,NA,NA,1,"13-MONH-4.1",2017-07-26,1,"WAA",NA,"Kick: Standard",100
"7977","13-MONH-4.1_20180827_1_1",20,5.59,3,3.61,6.11,5.49,NA,NA,3.94,43,3.95,7.57,1.07,NA,NA,NA,NA,1,"13-MONH-4.1",2018-08-27,1,NA,NA,"Kick: Standard",100
"7978","13-MONH-4.1_20180827_1_2",16,4.26,2,3.06,6.36,5.18,NA,NA,3.1,37,2.98,8.49,0,NA,NA,NA,NA,1,"13-MONH-4.1",2018-08-27,2,NA,NA,"Kick: Standard",100
"7979","13-MONH-4.1_20180827_1_3",20,5.59,4,4.17,6.33,5.21,NA,NA,4.26,52,5.48,7.66,0.85,NA,NA,NA,NA,1,"13-MONH-4.1",2018-08-27,3,NA,NA,"Kick: Standard",100
"7980","13-MONH-4.1_20180827_1_4",21,5.88,4,4.17,5.93,5.71,NA,NA,4.03,42,3.79,7.75,0.62,NA,NA,NA,NA,1,"13-MONH-4.1",2018-08-27,4,NA,NA,"Kick: Standard",100
"7981","13-MONH-5.9_19860617_1_1",18,4.85,2,3.06,8.41,2.61,NA,NA,3.5,29,1.55,5.83,5.42,NA,NA,NA,NA,1,"13-MONH-5.9",1986-06-17,1,"SBU",NA,"Kick: Standard",100
"7982","13-MONH-5.9_20040729_1_1",23,6.47,5,4.72,5.83,5.84,NA,NA,5.06,46,4.44,6.46,3.85,NA,NA,NA,NA,1,"13-MONH-5.9",2004-07-29,1,"SBU",NA,"Kick: Standard",100
"7983","13-MOOD-0.8_19920827_1_1",20,5.59,10,7.27,4.56,7.43,NA,NA,5.66,43,3.95,6.37,4.07,NA,NA,NA,NA,1,"13-MOOD-0.8",1992-08-27,1,"SBU",NA,"Kick: Standard",100
"7984","13-MOOD-0.8_19970918_1_1",18,4.85,7,5.91,5.72,5.98,NA,NA,4.79,35,2.66,6.18,4.55,NA,NA,NA,NA,1,"13-MOOD-0.8",1997-09-18,1,"SBU",NA,"Kick: Standard",100
"7985","13-MOOD-0.8_19980909_1_1",20,5.59,11,8,4.94,6.95,NA,NA,6.02,46,4.44,5.95,5.12,NA,NA,NA,NA,1,"13-MOOD-0.8",1998-09-09,1,"SBU",NA,"Kick: Standard",100
"7986","13-MOOD-0.8_20020911_1_1",19,5.29,9,6.82,5.33,6.46,NA,NA,5.24,36,2.82,6.07,4.82,NA,NA,NA,NA,1,"13-MOOD-0.8",2002-09-11,1,"SBU",NA,"Kick: Standard",100
"7987","13-MOOD-0.8_20040728_1_1",26,7.35,10,7.27,5.27,6.54,NA,NA,5.89,54,5.81,7.01,2.48,NA,NA,NA,NA,1,"13-MOOD-0.8",2004-07-28,1,"SBU",NA,"Kick: Standard",100
"7988","13-MOOD-0.8_20070912_1_1",15,3.97,9,6.82,4.96,6.92,NA,NA,6.32,63,7.26,5.34,6.65,NA,NA,NA,NA,1,"13-MOOD-0.8",2007-09-12,1,"SBU",NA,"Kick: Standard",100
"7989","13-MOOD-0.8_20170725_1_1",17,4.56,9,6.82,4.37,7.63,NA,NA,6.03,60,6.77,6.26,4.35,NA,NA,NA,NA,1,"13-MOOD-0.8",2017-07-25,1,"WAA",NA,"Kick: Standard",100
"7990","13-MOOD-10.8_20040728_1_1",21,5.88,9,6.82,5.27,6.54,NA,NA,5.77,59,6.61,6.81,2.98,NA,NA,NA,NA,1,"13-MOOD-10.8",2004-07-28,1,"SBU",NA,"Kick: Standard",100
"7991","13-MOOD-13.0_20040728_1_1",19,5.29,11,8,4.66,7.3,NA,NA,6.2,57,6.29,6.35,4.13,NA,NA,NA,NA,1,"13-MOOD-13.0",2004-07-28,1,"SBU",NA,"Kick: Standard",100
"7992","13-MOOD-13.0_20120908_1_1",22,6.18,11,8,5.13,6.71,NA,NA,5.46,43,3.95,7.02,2.45,NA,NA,NA,NA,1,"13-MOOD-13.0",2012-09-08,1,"WAA",NA,"Kick: Standard",100
"7993","13-MOOD-2.9_20040728_1_1",28,8.06,13,9,4.96,6.92,NA,NA,7.23,63,7.26,6.04,4.9,NA,NA,NA,NA,1,"13-MOOD-2.9",2004-07-28,1,"SBU",NA,"Kick: Standard",100
"7994","13-MOOD-5.3_20040728_1_1",31,8.89,14,9.5,4.91,6.99,NA,NA,7.4,65,7.6,6.4,4,NA,NA,NA,NA,1,"13-MOOD-5.3",2004-07-28,1,"SBU",NA,"Kick: Standard",100
"7995","13-MOOD-7.0_20040728_1_1",20,5.59,6,5.45,5.14,6.7,NA,NA,5.12,44,4.11,6.5,3.75,NA,NA,NA,NA,1,"13-MOOD-7.0",2004-07-28,1,"SBU",NA,"Kick: Standard",100
"7996","13-MORD-1.7_19990805_1_1",28,8.06,11,8,4.62,7.35,NA,NA,6.79,57,6.29,6.31,4.23,NA,NA,NA,NA,1,"13-MORD-1.7",1999-08-05,1,"SBU",NA,"Kick: Standard",100
"7997","13-MORD-1.7_20070911_1_1",24,6.76,11,8,5.19,6.64,NA,NA,5.73,51,5.32,7.22,1.95,NA,NA,NA,NA,1,"13-MORD-1.7",2007-09-11,1,"SBU",NA,"Kick: Standard",100
"7998","13-MORD-2.8_19980930_1_1",27,7.78,12,8.5,3.88,8.12,NA,NA,7.27,57,6.29,5.73,5.67,NA,NA,NA,NA,1,"13-MORD-2.8",1998-09-30,1,"SBU",NA,"Kick: Standard",100
"7999","13-MORD-2.8_19990805_1_1",30,8.61,14,9.5,4.02,7.98,NA,NA,8.38,72,8.27,4.98,7.52,NA,NA,NA,NA,1,"13-MORD-2.8",1999-08-05,1,"SBU",NA,"Kick: Standard",100
"8000","13-MORD-2.8_20020918_1_1",20,5.59,9,6.82,2.6,9.4,NA,NA,7.4,67,7.79,5.05,7.38,NA,NA,NA,NA,1,"13-MORD-2.8",2002-09-18,1,"SBU",NA,"Kick: Standard",100
"8001","13-MORD-5.4_19990805_1_1",31,8.89,14,9.5,3.7,8.3,NA,NA,7.67,51,5.32,5.46,6.35,NA,NA,NA,NA,1,"13-MORD-5.4",1999-08-05,1,"SBU",NA,"Kick: Standard",100
"8002","13-MORD-6.2_19890515_1_1",22,6.18,8,6.36,2.78,9.22,NA,NA,7.64,74,8.46,4.5,8,NA,NA,NA,NA,1,"13-MORD-6.2",1989-05-15,1,"SBU",NA,"Kick: Standard",100
"8003","13-MORD-6.3_19890119_1_1",14,3.68,8,6.36,1.93,10,NA,NA,7.23,72,8.27,4.65,7.85,NA,NA,NA,NA,1,"13-MORD-6.3",1989-01-19,1,"SBU",NA,"Kick: Standard",100
"8004","13-MORD-6.3_19890215_1_1",16,4.26,8,6.36,1.9,10,NA,NA,7.54,70,8.08,3.52,8.98,NA,NA,NA,NA,1,"13-MORD-6.3",1989-02-15,1,"SBU",NA,"Kick: Standard",100
"8005","13-MORD-6.3_19890317_1_1",13,3.38,9,6.82,1.92,10,NA,NA,7.53,73,8.37,3.43,9.07,NA,NA,NA,NA,1,"13-MORD-6.3",1989-03-17,1,"SBU",NA,"Kick: Standard",100
"8006","13-MORD-6.3_19890414_1_1",25,7.06,14,9.5,2.71,9.29,NA,NA,9.03,89,9.9,3.11,9.39,NA,NA,NA,NA,1,"13-MORD-6.3",1989-04-14,1,"SBU",NA,"Kick: Standard",100
"8007","13-MORD-6.3_19890515_1_1",26,7.35,11,8,2.56,9.44,NA,NA,8.64,89,9.9,3.98,8.52,NA,NA,NA,NA,1,"13-MORD-6.3",1989-05-15,1,"SBU",NA,"Kick: Standard",100
"8008","13-MORD-6.3_19890615_1_1",25,7.06,11,8,4.14,7.86,NA,NA,8.35,85,9.52,3.2,9.3,NA,NA,NA,NA,1,"13-MORD-6.3",1989-06-15,1,"SBU",NA,"Kick: Standard",100
"8009","13-MORD-6.3_19890714_1_1",34,9.72,12,8.5,4.68,7.28,NA,NA,8.6,72,8.27,3.29,9.21,NA,NA,NA,NA,1,"13-MORD-6.3",1989-07-14,1,"SBU",NA,"Kick: Standard",100
"8010","13-MORD-6.3_19890817_1_1",24,6.76,12,8.5,3.68,8.32,NA,NA,7.47,52,5.48,4.23,8.27,NA,NA,NA,NA,1,"13-MORD-6.3",1989-08-17,1,"SBU",NA,"Kick: Standard",100
"8011","13-MORD-6.3_19890918_1_1",20,5.59,11,8,4.08,7.92,NA,NA,7.61,79,8.94,4.89,7.61,NA,NA,NA,NA,1,"13-MORD-6.3",1989-09-18,1,"SBU",NA,"Kick: Standard",100
"8012","13-MORD-6.3_19891013_1_1",26,7.35,12,8.5,3.32,8.68,NA,NA,7.9,65,7.6,5.05,7.38,NA,NA,NA,NA,1,"13-MORD-6.3",1989-10-13,1,"SBU",NA,"Kick: Standard",100
"8013","13-MORD-6.3_19891114_1_1",24,6.76,11,8,2.86,9.14,NA,NA,8.32,86,9.62,4.41,8.09,NA,NA,NA,NA,1,"13-MORD-6.3",1989-11-14,1,"SBU",NA,"Kick: Standard",100
"8014","13-MORD-6.3_19990805_1_1",27,7.78,13,9,3.72,8.28,NA,NA,7.85,60,6.77,5.03,7.42,NA,NA,NA,NA,1,"13-MORD-6.3",1999-08-05,1,"SBU",NA,"Kick: Standard",100
"8015","13-MORD-7.3_19990805_1_1",36,10,14,9.5,4.46,7.54,NA,NA,7.35,53,5.65,6.38,4.05,NA,NA,NA,NA,1,"13-MORD-7.3",1999-08-05,1,"SBU",NA,"Kick: Standard",100
"8016","13-MORD-8.9_19880909_1_1",29,8.33,11,8,4.36,7.64,NA,NA,7.66,59,6.61,4.77,7.73,NA,NA,NA,NA,1,"13-MORD-8.9",1988-09-09,1,"SBU",NA,"Kick: Standard",100
"8017","13-MORD-8.9_19881017_1_1",22,6.18,9,6.82,2.65,9.35,NA,NA,7.99,80,9.04,3.96,8.54,NA,NA,NA,NA,1,"13-MORD-8.9",1988-10-17,1,"SBU",NA,"Kick: Standard",100
"8018","13-MORD-8.9_19881117_1_1",15,3.97,8,6.36,2.03,9.97,NA,NA,7.5,72,8.27,3.57,8.93,NA,NA,NA,NA,1,"13-MORD-8.9",1988-11-17,1,"SBU",NA,"Kick: Standard",100
"8019","13-MORD-8.9_19881214_1_1",13,3.38,8,6.36,1.75,10,NA,NA,7.03,64,7.42,4.52,7.98,NA,NA,NA,NA,1,"13-MORD-8.9",1988-12-14,1,"SBU",NA,"Kick: Standard",100
"8020","13-MORD-8.9_19970826_1_1",27,7.78,9,6.82,4.26,7.74,NA,NA,7.13,66,7.69,5.76,5.6,NA,NA,NA,NA,1,"13-MORD-8.9",1997-08-26,1,"SBU",NA,"Kick: Standard",100
"8021","13-MORD-8.9_19990805_1_1",29,8.33,7,5.91,4.52,7.48,NA,NA,7.03,53,5.65,4.73,7.77,NA,NA,NA,NA,1,"13-MORD-8.9",1999-08-05,1,"SBU",NA,"Kick: Standard",100
"8022","13-MORD_N-1.3_19990805_1_1",31,8.89,9,6.82,4.28,7.72,NA,NA,7.17,53,5.65,5.3,6.75,NA,NA,NA,NA,1,"13-MORD_N-1.3",1999-08-05,1,"SBU",NA,"Kick: Standard",100
"8023","13-MORD_N-1.3_20020918_1_1",24,6.76,12,8.5,4.54,7.45,NA,NA,7.09,52,5.48,5.1,7.25,NA,NA,NA,NA,1,"13-MORD_N-1.3",2002-09-18,1,"SBU",NA,"Kick: Standard",106
"8024","13-MUDK-1.1_20070911_1_1",14,3.68,4,4.17,3.97,8.03,NA,NA,6.35,72,8.27,4.91,7.59,NA,NA,NA,NA,1,"13-MUDK-1.1",2007-09-11,1,"SBU",NA,"Kick: Standard",99
"8025","13-MUIT-0.5_19980930_1_1",19,5.29,7,5.91,6.14,5.45,NA,NA,5.04,49,4.92,6.55,3.63,NA,NA,NA,NA,1,"13-MUIT-0.5",1998-09-30,1,"SBU",NA,"Kick: Standard",100
"8026","13-MUIT-0.5_20070911_1_1",22,6.18,7,5.91,5.48,6.27,NA,NA,5.48,54,5.81,6.71,3.23,NA,NA,NA,NA,1,"13-MUIT-0.5",2007-09-11,1,"SBU",NA,"Kick: Standard",100
"8027","13-MUIT-0.5_20080716_1_1",18,4.85,3,3.61,5.83,5.84,NA,NA,3.82,45,4.27,7.78,0.55,NA,NA,NA,NA,1,"13-MUIT-0.5",2008-07-16,1,"SBU",NA,"Kick: Standard",100
"8028","13-MURS-3.5_20120911_1_1",14,3.68,3,3.61,5.5,6.25,NA,NA,4.36,54,5.81,7.02,2.45,NA,NA,NA,NA,1,"13-MURS-3.5",2012-09-11,1,"SBU",NA,"Kick: Standard",100
"8029","13-MUSC-3.8_20000712_1_1",16,4.26,3,3.61,5.64,6.08,NA,NA,3.93,40,3.47,7.1,2.25,NA,NA,NA,NA,1,"13-MUSC-3.8",2000-07-12,1,"SBU",NA,"Kick: Standard",100
"8030","13-MUSC-3.8_20120912_1_1",20,5.59,5,4.72,5.7,6,NA,NA,4.44,44,4.11,7.29,1.77,NA,NA,NA,NA,1,"13-MUSC-3.8",2012-09-12,1,"SBU",NA,"Kick: Standard",100
"8031","13-MUSC-8.4_19980624_1_1",22,6.18,10,7.27,3.88,8.12,NA,NA,6.57,62,7.1,6.33,4.17,NA,NA,NA,NA,1,"13-MUSC-8.4",1998-06-24,1,"SBU",NA,"Kick: Standard",100
"8032","13-MUSC-8.4_19990803_1_1",22,6.18,11,8,3.36,8.64,NA,NA,7.64,69,7.98,5.04,7.4,NA,NA,NA,NA,1,"13-MUSC-8.4",1999-08-03,1,"SBU",NA,"Kick: Standard",100
"8033","13-MUSC-8.4_20000712_1_1",24,6.76,10,7.27,3.91,8.09,NA,NA,6.62,55,5.97,6,5,NA,NA,NA,NA,1,"13-MUSC-8.4",2000-07-12,1,"SBU",NA,"Kick: Standard",100
"8034","13-MUSC-8.4_20050707_1_1",19,5.29,8,6.36,3.67,8.33,NA,NA,6.4,74,8.46,6.57,3.57,NA,NA,NA,NA,1,"13-MUSC-8.4",2005-07-07,1,"SBU",NA,"Kick: Standard",100
"8035","13-MUSC-8.4_20080820_1_1",17,4.56,9,6.82,4.29,7.71,NA,NA,6.18,61,6.94,6.06,4.85,NA,NA,NA,NA,1,"13-MUSC-8.4",2008-08-20,1,"WAA",NA,"Kick: Standard",100
"8036","13-MUSC_T4-1.6_20120912_1_1",33,9.44,7,5.91,5.63,6.09,NA,NA,6.03,52,5.48,6.71,3.23,NA,NA,NA,NA,1,"13-MUSC_T4-1.6",2012-09-12,1,"SBU",NA,"Kick: Standard",98
"8037","13-NEWF-0.2_20070912_1_1",17,4.56,3,3.61,6.62,4.85,NA,NA,4.43,46,4.44,6.13,4.68,NA,NA,NA,NA,1,"13-NEWF-0.2",2007-09-12,1,"SBU",NA,"Kick: Standard",100
"8038","13-NORC-0.1_20020919_1_1",21,5.88,9,6.82,2.81,9.19,NA,NA,7.1,62,7.1,5.4,6.5,NA,NA,NA,NA,1,"13-NORC-0.1",2002-09-19,1,"SBU",NA,"Kick: Standard",100
"8039","13-NORM-1.4_20120912_6_1",11,2.14,1,1.5,5.8,7,NA,NA,4.25,NA,NA,NA,NA,8,6.36,NA,NA,6,"13-NORM-1.4",2012-09-12,1,"SBU",NA,"Kick: Sandy_Stream",100
"8040","13-NORM-15.8_19930809_1_1",27,7.78,10,7.27,4.89,7.01,NA,NA,6.54,72,8.27,7.05,2.38,NA,NA,NA,NA,1,"13-NORM-15.8",1993-08-09,1,"SBU",NA,"Kick: Standard",100
"8041","13-NORM-15.8_19930809_1_2",30,8.61,8,6.36,5.07,6.79,NA,NA,6.56,66,7.69,6.65,3.37,NA,NA,NA,NA,1,"13-NORM-15.8",1993-08-09,2,"SBU",NA,"Kick: Standard",99
"8042","13-NORM-16.9_19930809_1_1",21,5.88,4,4.17,5.9,5.75,NA,NA,4.49,54,5.81,7.66,0.85,NA,NA,NA,NA,1,"13-NORM-16.9",1993-08-09,1,"SBU",NA,"Kick: Standard",100
"8043","13-NORM-16.9_20120912_1_1",15,3.97,4,4.17,5.15,6.69,NA,NA,4.64,50,5.16,6.71,3.23,NA,NA,NA,NA,1,"13-NORM-16.9",2012-09-12,1,"SBU",NA,"Kick: Standard",100
"8044","13-NORM-21.4_20170711_1_1",14,3.68,3,3.61,5.9,5.75,NA,NA,4.01,40,3.47,6.59,3.53,NA,NA,NA,NA,1,"13-NORM-21.4",2017-07-11,1,"WAA",NA,"Kick: Standard",100
"8045","13-NORM-25.7_20170711_1_1",22,6.18,11,8,4.38,7.62,NA,NA,6.96,74,8.46,6.18,4.55,NA,NA,NA,NA,1,"13-NORM-25.7",2017-07-11,1,"WAA",NA,"Kick: Standard",100
"8046","13-NORM-3.7_19911011_1_1",25,7.06,9,6.82,5.39,6.39,NA,NA,5.4,36,2.82,6.44,3.9,NA,NA,NA,NA,1,"13-NORM-3.7",1991-10-11,1,"SBU",NA,"Kick: Standard",100
"8047","13-NORM-3.7_19920724_1_1",22,6.18,10,7.27,5.29,6.51,NA,NA,5.95,55,5.97,6.48,3.8,NA,NA,NA,NA,1,"13-NORM-3.7",1992-07-24,1,"SBU",NA,"Kick: Standard",100
"8048","13-NORM-3.7_19930809_1_1",29,8.33,10,7.27,6.02,5.6,NA,NA,5.9,56,6.13,7.14,2.15,NA,NA,NA,NA,1,"13-NORM-3.7",1993-08-09,1,"SBU",NA,"Kick: Standard",100
"8049","13-NORM-3.7_19970917_1_1",16,4.26,6,5.45,6.23,5.34,NA,NA,3.83,41,3.63,7.82,0.45,NA,NA,NA,NA,1,"13-NORM-3.7",1997-09-17,1,"SBU",NA,"Kick: Standard",100
"8050","13-NORM-3.7_19971009_1_1",25,7.06,7,5.91,5.61,6.11,NA,NA,5.16,46,4.44,7.09,2.28,NA,NA,NA,NA,1,"13-NORM-3.7",1997-10-09,1,"SBU",NA,"Kick: Standard",100
"8051","13-NORM-3.7_19981001_1_1",24,6.76,6,5.45,5.84,5.83,NA,NA,4.93,47,4.6,7.2,2,NA,NA,NA,NA,1,"13-NORM-3.7",1998-10-01,1,"SBU",NA,"Kick: Standard",98
"8052","13-NORM-3.7_19990831_1_1",12,3.09,4,4.17,5.62,6.1,NA,NA,3.14,29,1.55,7.68,0.8,NA,NA,NA,NA,1,"13-NORM-3.7",1999-08-31,1,"SBU",NA,"Kick: Standard",100
"8053","13-NORM-3.7_20020917_1_1",14,3.68,7,5.91,5.32,6.47,NA,NA,5.58,67,7.79,6.39,4.03,NA,NA,NA,NA,1,"13-NORM-3.7",2002-09-17,1,"SBU",NA,"Kick: Standard",100
"8054","13-NORM-3.7_20070917_1_1",19,5.29,7,5.91,5.45,6.31,NA,NA,4.77,46,4.44,7.23,1.92,NA,NA,NA,NA,1,"13-NORM-3.7",2007-09-17,1,"SBU",NA,"Kick: Standard",98
"8055","13-NORM-3.7_20080717_1_1",18,4.85,5,4.72,5.46,6.3,NA,NA,4.31,49,4.92,7.69,0.77,NA,NA,NA,NA,1,"13-NORM-3.7",2008-07-17,1,"SBU",NA,"Kick: Standard",100
"8056","13-NORM-3.7_20120912_1_1",14,3.68,3,3.61,5.52,6.23,NA,NA,3.37,39,3.31,8.06,0,NA,NA,NA,NA,1,"13-NORM-3.7",2012-09-12,1,"SBU",NA,"Kick: Standard",100
"8057","13-NORM-3.7_20130715_1_1",13,3.38,4,4.17,5.38,6.4,NA,NA,4.93,65,7.6,6.76,3.1,NA,NA,NA,NA,1,"13-NORM-3.7",2013-07-15,1,"WAA",NA,"Kick: Standard",100
"8058","13-NORM-3.7_20170711_1_1",21,5.88,4,4.17,5.5,6.25,NA,NA,5.52,67,7.79,6.6,3.5,NA,NA,NA,NA,1,"13-NORM-3.7",2017-07-11,1,"WAA",NA,"Kick: Standard",100
"8059","13-NORM-33.6_20090708_1_1",25,7.06,13,9,4.34,7.66,NA,NA,7.46,69,7.98,5.76,5.6,NA,NA,NA,NA,1,"13-NORM-33.6",2009-07-08,1,"SBU",NA,"Kick: Standard",85
"8060","13-NORM-33.6_20090708_1_2",25,7.06,12,8.5,4.7,7.25,NA,NA,7.14,80,9.04,6.45,3.87,NA,NA,NA,NA,1,"13-NORM-33.6",2009-07-08,2,"SBU",NA,"Kick: Standard",100
"8061","13-NORM-33.6_20090708_1_3",27,7.78,15,10,4.69,7.26,NA,NA,7.54,67,7.79,6.06,4.85,NA,NA,NA,NA,1,"13-NORM-33.6",2009-07-08,3,"SBU",NA,"Kick: Standard",101
"8062","13-NORM-33.8_20090708_1_1",21,5.88,12,8.5,4.7,7.25,NA,NA,6.83,67,7.79,6.1,4.75,NA,NA,NA,NA,1,"13-NORM-33.8",2009-07-08,1,"SBU",NA,"Kick: Standard",100
